generation,id,novelty,score,species,parent1,parent2
38,18878,23.290812785695966,0.27255923140712685,5,18515,18515
39,18878,22.788907147154298,0.27255923140712685,5,18515,18515
40,14443,22.76550004397188,0.3066808628374047,1,13921,13970
41,18878,23.34380279197422,0.27255923140712685,5,18515,18515
42,18878,24.02543652808002,0.27255923140712685,6,18515,18515
43,18878,25.360412224466188,0.27255923140712685,6,18515,18515
44,18878,24.804655389163308,0.27255923140712685,6,18515,18515
45,14443,24.946034164450005,0.3066808628374047,1,13921,13970
46,22425,24.072095653554364,0.2609993060031553,5,18924,18924
47,14443,23.4528794098975,0.3066808628374047,1,13921,13970
48,18878,22.683359787088044,0.27255923140712685,6,18515,18515
49,18878,23.905107202011756,0.27255923140712685,5,18515,18515
50,14443,23.362418367025153,0.3066808628374047,1,13921,13970
51,25348,22.55621736519587,0.3284808764051461,1,24637,24782
52,25348,23.12006747153082,0.3284808764051461,1,24637,24782
53,24439,22.59835946838325,0.2939935384838347,5,23553,24005
54,24439,22.393437933953024,0.2939935384838347,5,23553,24005
55,25348,20.71023867897169,0.3284808764051461,1,24637,24782
56,25348,19.804377178098374,0.3284808764051461,1,24637,24782
57,25348,20.548233735771568,0.3284808764051461,1,24637,24782
58,25348,21.55297307188833,0.3284808764051461,1,24637,24782
59,29080,25.610008343599205,0.2892658492036568,5,28111,28460
60,29650,31.03240826320193,0.39103470071465063,4,29021,28832
61,29650,27.426668473694008,0.39103470071465063,5,29021,28832
62,29650,26.42040936321162,0.39103470071465063,5,29021,28832
63,29650,27.419765983417847,0.39103470071465063,4,29021,28832
64,29650,27.048356322579597,0.39103470071465063,4,29021,28832
65,29650,29.38187388738483,0.39103470071465063,4,29021,28832
66,29650,25.17177065033749,0.39103470071465063,4,29021,28832
67,29650,25.948502243560387,0.39103470071465063,4,29021,28832
68,29650,29.93813509948452,0.39103470071465063,4,29021,28832
69,32632,31.358227548324262,0.37965174124692613,4,32208,32208
70,29650,32.24524727226362,0.39103470071465063,4,29021,28832
71,32632,33.80215300606164,0.37965174124692613,4,32208,32208
72,32632,32.93696364713967,0.37965174124692613,4,32208,32208
73,29650,32.04290486248541,0.39103470071465063,4,29021,28832
74,32632,30.49284783794729,0.37965174124692613,4,32208,32208
75,29650,30.914739946672434,0.39103470071465063,4,29021,28832
76,29650,30.45359781281538,0.39103470071465063,4,29021,28832
77,32632,30.75350302942164,0.37965174124692613,4,32208,32208
78,29650,29.603937842608403,0.39103470071465063,4,29021,28832
79,29650,29.736970382103742,0.39103470071465063,4,29021,28832
80,29650,30.745035993288635,0.39103470071465063,4,29021,28832
81,29650,27.12703247290404,0.39103470071465063,4,29021,28832
82,29650,27.084239778690122,0.39103470071465063,4,29021,28832
83,29650,27.742401596368715,0.39103470071465063,4,29021,28832
84,29650,23.62815237246882,0.39103470071465063,4,29021,28832
85,29650,26.84313586617066,0.39103470071465063,4,29021,28832
86,29650,28.747920578420658,0.39103470071465063,4,29021,28832
87,29650,27.52864788960067,0.39103470071465063,4,29021,28832
88,29650,25.118537100933384,0.39103470071465063,4,29021,28832
89,29650,25.508282775187332,0.39103470071465063,4,29021,28832
90,29650,25.54036949388473,0.39103470071465063,4,29021,28832
91,29650,27.27179160092584,0.39103470071465063,4,29021,28832
92,29650,25.0220117613066,0.39103470071465063,4,29021,28832
93,29650,23.81032029709415,0.39103470071465063,4,29021,28832
94,46305,26.429393025195,0.41187981223503817,4,45802,45828
95,46305,27.74087461229448,0.41187981223503817,4,45802,45828
96,46305,26.294452466692515,0.41187981223503817,4,45802,45828
97,46305,25.698514792643923,0.41187981223503817,4,45802,45828
98,29650,27.10514792815462,0.39103470071465063,4,29021,28832
99,48796,28.114854314311295,0.46758736121106775,4,46305,48247
100,48796,28.263824617462838,0.46758736121106775,4,46305,48247
101,48796,28.32076822112152,0.46758736121106775,4,46305,48247
102,48796,26.49430434253533,0.46758736121106775,4,46305,48247
103,48796,26.65668129553759,0.46758736121106775,4,46305,48247
104,48796,26.916022369361976,0.46758736121106775,4,46305,48247
105,48796,26.34558879503264,0.46758736121106775,4,46305,48247
106,48796,27.636444875684127,0.46758736121106775,4,46305,48247
107,48796,25.686034499126652,0.46758736121106775,4,46305,48247
108,48796,25.71021022337709,0.46758736121106775,4,46305,48247
109,48796,25.83251373108129,0.46758736121106775,4,46305,48247
110,53989,27.357967222656377,0.4164624290986234,4,53684,53713
111,53551,27.96610136170525,0.42756614693863987,4,48796,53065
112,53551,27.48511646553982,0.42756614693863987,4,48796,53065
113,53989,26.704887153200485,0.4164624290986234,4,53684,53713
114,56152,26.4079756060813,0.35935685157283936,4,55559,55573
115,56358,54.56238799482602,0.18203711243949103,3,55799,55783
116,56358,52.186877827198835,0.18203711243949103,3,55799,55783
